annotation_id,view_name,view_type,category,annotation_type,value,x,y,extra,target_element_ids
226,Elevation C,Elevation,Tags,Revision Cloud Tags,A,38.41781644831751,-77.66620562943167,Revision 0 Tag-2.5mm,12370365
227,Elevation B,Elevation,Tags,Revision Cloud Tags,A,39.0322791563399,-75.64842555192101,Revision 0 Tag-2.5mm,12374724
228,Elevation B,Elevation,Tags,Revision Cloud Tags,A1,24.900070559542883,-75.64842555192101,Revision 0 Tag-2.5mm,12374739
229,Elevation B,Elevation,Tags,Revision Cloud Tags,A1,34.628348442844896,-75.64842555192101,Revision 0 Tag-2.5mm,12374739
230,Elevation B,Elevation,Tags,Revision Cloud Tags,A1,41.45910406177187,-75.64842555192101,Revision 0 Tag-2.5mm,12374739
231,Elevation D,Elevation,Tags,Revision Cloud Tags,A,28.343325197358244,-74.68181534584967,Revision 0 Tag-2.5mm,12375912
232,Elevation D,Elevation,Tags,Revision Cloud Tags,A1,28.343325197358244,-82.56581930027738,Revision 0 Tag-2.5mm,12376076
233,Elevation D,Elevation,Tags,Revision Cloud Tags,A1,28.343325197358244,-72.37555220414662,Revision 0 Tag-2.5mm,12376076
234,Elevation D,Elevation,Tags,Revision Cloud Tags,A,28.343325197358244,-87.9450231640398,Revision 0 Tag-2.5mm,12376124
235,Elevation A,Elevation,Tags,Revision Cloud Tags,A,31.751654312750393,-90.77388789327946,Revision 0 Tag-2.5mm,12379502
236,Elevation B,Elevation,Tags,Revision Cloud Tags,A,34.7262142749514,-75.64842555192101,Revision 0 Tag-2.5mm,12391365
237,Elevation C,Elevation,Tags,Revision Cloud Tags,A1,38.41781644831751,-84.4946544025911,Revision 0 Tag-2.5mm,12393797
238,Elevation C,Elevation,Tags,Revision Cloud Tags,B,38.41781644831751,-83.24244091790322,Revision 0 Tag-2.5mm,12396946
239,Elevation B,Elevation,Tags,Revision Cloud Tags,B,34.1609592541701,-75.64842555192101,Revision 0 Tag-2.5mm,12397304
240,Elevation B,Elevation,Tags,Revision Cloud Tags,B2,29.175135183368617,-75.64842555192101,Revision 0 Tag-2.5mm,12398007
241,Elevation A,Elevation,Tags,Revision Cloud Tags,B3,31.801056041730487,-90.77388789327946,Revision 0 Tag-2.5mm,12398691
242,Elevation A,Elevation,Tags,Revision Cloud Tags,B3,28.95112167140864,-90.77388789327946,Revision 0 Tag-2.5mm,12398691
243,Elevation A,Elevation,Tags,Revision Cloud Tags,B4,38.02842598423421,-90.77388789327946,Revision 0 Tag-2.5mm,12399699
244,Elevation C,Elevation,Detail Items,generic_annotation,Opening,38.41781644831751,-77.04930627693832,Opening,
245,Elevation D,Elevation,Detail Items,generic_annotation,Opening,28.343325197358244,-77.04930627693838,Opening,
246,Elevation D,Elevation,Detail Items,generic_annotation,Opening,28.343325197358244,-85.87476559452365,Opening,
247,Elevation A,Elevation,Detail Items,generic_annotation,Detail Filled Region,23.110314518770508,-94.30979193281371,Detail Filled Region,
248,Elevation A,Elevation,Detail Items,generic_annotation,Detail Filled Region,23.11031451877049,-94.30979193281371,Detail Filled Region,
249,Elevation B,Elevation,Detail Items,generic_annotation,Detail Filled Region,43.48536545526859,-79.18432959145522,Detail Filled Region,
250,Elevation B,Elevation,Detail Items,generic_annotation,Detail Filled Region,43.48536545526859,-79.18432959145522,Detail Filled Region,
251,Elevation C,Elevation,Detail Items,generic_annotation,Detail Filled Region,1064.694694653294,-96.21450218981192,Detail Filled Region,
252,Elevation C,Elevation,Detail Items,generic_annotation,Detail Filled Region,1064.694694653294,-96.21450218981194,Detail Filled Region,
253,Elevation D,Elevation,Detail Items,generic_annotation,Detail Filled Region,1054.6202034023315,-70.21136410316883,Detail Filled Region,
254,Elevation D,Elevation,Detail Items,generic_annotation,Detail Filled Region,1054.6202034023315,-70.2113641031688,Detail Filled Region,
255,Elevation B,Elevation,Detail Items,generic_annotation,Opening,30.052790346239682,-75.64842555192101,Opening,
256,Elevation B,Elevation,Detail Items,generic_annotation,Opening,36.64727846705143,-75.64842555192101,Opening,
257,Elevation A,Elevation,Detail Items,generic_annotation,Detail Filled Region,30.34806593679043,-90.77388789327946,Detail Filled Region,
258,Elevation C,Elevation,Detail Items,generic_annotation,Detail Filled Region,38.41781644831751,-80.55980496460236,Detail Filled Region,
259,Elevation C,Elevation,Detail Items,generic_annotation,Detail Filled Region,38.41781644831751,-81.47844013520589,Detail Filled Region,
260,Elevation B,Elevation,Detail Items,generic_annotation,Detail Filled Region,33.16958824650173,-75.64842555192101,Detail Filled Region,
