annotation_id,view_name,view_type,category,annotation_type,value,x,y,extra,target_element_ids
425,Elevation A,Elevation,Detail Items,generic_annotation,Opening,70.12826057433188,-155.94055351260985,Opening,
426,Elevation A,Elevation,Detail Items,generic_annotation,Detail Filled Region,55.75095840153312,-355.84691627731974,Detail Filled Region,
427,Elevation B,Elevation,Detail Items,generic_annotation,Detail Filled Region,75.54825553729619,-321.24655763544644,Detail Filled Region,
428,Elevation B,Elevation,Detail Items,generic_annotation,Detail Filled Region,75.54825553729619,-321.24655763544644,Detail Filled Region,
429,Elevation B,Elevation,Detail Items,generic_annotation,Opening,70.12826057420772,-121.3401948707366,Opening,
430,Elevation B,Elevation,Detail Items,generic_annotation,Opening,61.49965165024912,-121.34019487073668,Opening,
431,Elevation C,Elevation,Detail Items,generic_annotation,Opening,72.02290317588019,-154.3787026023978,Opening,
432,Elevation C,Elevation,Detail Items,generic_annotation,Opening,72.02290317588019,-147.99746900672127,Opening,
433,Elevation D,Elevation,Detail Items,generic_annotation,Opening,58.92688585275771,-154.37870260239828,Opening,
434,Elevation C,Elevation,Detail Items,generic_annotation,Opening,72.02290317588019,-123.57177884083416,Opening,
435,Elevation D,Elevation,Detail Items,generic_annotation,Opening,58.92688585275771,-123.5717788407108,Opening,
436,Elevation D,Elevation,Detail Items,generic_annotation,Opening,58.92688585275771,-147.9974690067217,Opening,
437,Elevation A,Elevation,Detail Items,generic_annotation,Detail Filled Region,61.97537343477974,-155.94055351260985,Detail Filled Region,
